#Digilent WaveForms Oscilloscope Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A68A76
#Date Time: 2019-03-19 09:03:45.091
#Sample rate: 4e+06Hz
#Samples: 8192
#Trigger: Source: Channel 2 Type: Edge Condition: Rising Level: 0 V Hyst.: Auto HoldOff: 0 s
#Channel 1: Range: 100 mV/div Offset: 300 mV
#Channel 2: Range: 2 V/div Offset: -4 V
#Wavegen Channel 1: Running
#Mode: Simple
#Type: Sine
#Frequency: 1 kHz
#Amplitude: 100 mV
#Offset: 0 V
#Symmetry: 50 %
#Phase: 0 °

Time (s),Channel 1 (V),Channel 2 (V)
-0.00039975,0.0335895,-3.16744
-0.0003995,0.0302931,-3.17076
-0.00039925,0.0335895,-3.17739
-0.000399,0.0269967,-3.19065
-0.00039875,0.0335895,-3.20722
-0.0003985,0.0302931,-3.21717
-0.00039825,0.0335895,-3.22711
-0.000398,0.0335895,-3.23043
-0.00039775,0.0302931,-3.23374
-0.0003975,0.0368859,-3.23706
-0.00039725,0.0335895,-3.23374
-0.000397,0.0335895,-3.23374
-0.00039675,0.0335895,-3.24369
-0.0003965,0.0368859,-3.24369
-0.00039625,0.0401823,-3.25032
-0.000396,0.0401823,-3.26358
-0.00039575,0.0401823,-3.27021
-0.0003955,0.0401823,-3.28015
-0.00039525,0.0368859,-3.2901
-0.000395,0.0368859,-3.29673
-0.00039475,0.0368859,-3.30336
-0.0003945,0.0401823,-3.30999
-0.00039425,0.0401823,-3.30999
-0.000394,0.0368859,-3.31661
-0.00039375,0.0401823,-3.32324
-0.0003935,0.0335895,-3.32987
-0.00039325,0.0434787,-3.3365
-0.000393,0.0401823,-3.3365
-0.00039275,0.0434787,-3.3365
-0.0003925,0.0434787,-3.34645
-0.00039225,0.0401823,-3.35971
-0.000392,0.0401823,-3.36634
-0.00039175,0.0401823,-3.37297
-0.0003915,0.0368859,-3.37628
-0.00039125,0.0368859,-3.38291
-0.000391,0.0335895,-3.39286
-0.00039075,0.0401823,-3.39949
-0.0003905,0.0368859,-3.41275
-0.00039025,0.0368859,-3.42269
-0.00039,0.0368859,-3.43264
-0.00038975,0.0434787,-3.43264
-0.0003895,0.0368859,-3.42932
-0.00038925,0.0368859,-3.43927
-0.000389,0.0368859,-3.44258
-0.00038875,0.0368859,-3.44258
-0.0003885,0.0368859,-3.44258
-0.00038825,0.0434787,-3.44921
-0.000388,0.0401823,-3.45253
-0.00038775,0.0401823,-3.46247
-0.0003875,0.0434787,-3.47242
-0.00038725,0.0434787,-3.47905
-0.000387,0.0401823,-3.48236
-0.00038675,0.0434787,-3.48236
-0.0003865,0.0335895,-3.48899
-0.00038625,0.0335895,-3.49231
-0.000386,0.0401823,-3.49562
-0.00038575,0.0401823,-3.49894
-0.0003855,0.0401823,-3.50888
-0.00038525,0.0368859,-3.51883
-0.000385,0.0401823,-3.53209
-0.00038475,0.0368859,-3.5354
-0.0003845,0.0368859,-3.55198
-0.00038425,0.0368859,-3.56192
-0.000384,0.0368859,-3.56523
-0.00038375,0.0368859,-3.57518
-0.0003835,0.0335895,-3.58181
-0.00038325,0.0335895,-3.58181
-0.000383,0.0368859,-3.58181
-0.00038275,0.0368859,-3.58181
-0.0003825,0.0434787,-3.58844
-0.00038225,0.0434787,-3.59175
-0.000382,0.0401823,-3.59838
-0.00038175,0.0401823,-3.6017
-0.0003815,0.0368859,-3.6017
-0.00038125,0.0434787,-3.61496
-0.000381,0.0434787,-3.62159
-0.00038075,0.0401823,-3.63485
-0.0003805,0.0434787,-3.63816
-0.00038025,0.0434787,-3.64811
-0.00038,0.0434787,-3.65805
-0.00037975,0.0467751,-3.66137
-0.0003795,0.0401823,-3.668
-0.00037925,0.0434787,-3.668
-0.000379,0.0434787,-3.68126
-0.00037875,0.0401823,-3.68789
-0.0003785,0.0401823,-3.69452
-0.00037825,0.0401823,-3.70115
-0.000378,0.0401823,-3.70778
-0.00037775,0.0467751,-3.71441
-0.0003775,0.0467751,-3.72104
-0.00037725,0.0401823,-3.72104
-0.000377,0.0401823,-3.72435
-0.00037675,0.0368859,-3.72435
-0.0003765,0.0368859,-3.73098
-0.00037625,0.0401823,-3.73761
-0.000376,0.0401823,-3.74424
-0.00037575,0.0401823,-3.74756
-0.0003755,0.0434787,-3.7575
-0.00037525,0.0434787,-3.76745
-0.000375,0.0434787,-3.77739
-0.00037475,0.0467751,-3.78402
-0.0003745,0.0401823,-3.79065
-0.00037425,0.0401823,-3.79397
-0.000374,0.0500715,-3.8006
-0.00037375,0.0467751,-3.81385
-0.0003735,0.0434787,-3.82048
-0.00037325,0.0467751,-3.83374
-0.000373,0.0467751,-3.84369
-0.00037275,0.0467751,-3.847
-0.0003725,0.0500715,-3.85695
-0.00037225,0.0467751,-3.86689
-0.000372,0.0434787,-3.87684
-0.00037175,0.0467751,-3.88015
-0.0003715,0.0467751,-3.88015
-0.00037125,0.0467751,-3.88347
-0.000371,0.0434787,-3.88678
-0.00037075,0.0467751,-3.88678
-0.0003705,0.0434787,-3.88347
-0.00037025,0.0467751,-3.8901
-0.00037,0.0467751,-3.90336
-0.00036975,0.0500715,-3.90999
-0.0003695,0.0467751,-3.92325
-0.00036925,0.0533679,-3.93319
-0.000369,0.0500715,-3.93651
-0.00036875,0.0500715,-3.94314
-0.0003685,0.0500715,-3.94645
-0.00036825,0.0467751,-3.94645
-0.000368,0.0467751,-3.94977
-0.00036775,0.0500715,-3.95971
-0.0003675,0.0500715,-3.96303
-0.00036725,0.0500715,-3.96634
-0.000367,0.0500715,-3.97629
-0.00036675,0.0467751,-3.97629
-0.0003665,0.0533679,-3.9796
-0.00036625,0.0533679,-3.98623
-0.000366,0.0500715,-3.97629
-0.00036575,0.0500715,-3.98292
-0.0003655,0.0467751,-3.98623
-0.00036525,0.0467751,-3.98623
-0.000365,0.0434787,-3.99286
-0.00036475,0.0500715,-3.99949
-0.0003645,0.0500715,-4.00281
-0.00036425,0.0500715,-4.01275
-0.000364,0.0434787,-4.01938
-0.00036375,0.0434787,-4.02601
-0.0003635,0.0434787,-4.03596
-0.00036325,0.0434787,-4.05253
-0.000363,0.0467751,-4.05584
-0.00036275,0.0434787,-4.07242
-0.0003625,0.0434787,-4.07905
-0.00036225,0.0467751,-4.08899
-0.000362,0.0500715,-4.09562
-0.00036175,0.0467751,-4.10225
-0.0003615,0.0467751,-4.10557
-0.00036125,0.0500715,-4.11551
-0.000361,0.0467751,-4.12214
-0.00036075,0.0500715,-4.12877
-0.0003605,0.0500715,-4.1354
-0.00036025,0.0467751,-4.1354
-0.00036,0.0467751,-4.14866
-0.00035975,0.0467751,-4.15861
-0.0003595,0.0467751,-4.16192
-0.00035925,0.0500715,-4.17187
-0.000359,0.0467751,-4.17187
-0.00035875,0.0434787,-4.17187
-0.0003585,0.0434787,-4.18181
-0.00035825,0.0434787,-4.18181
-0.000358,0.0434787,-4.18513
-0.00035775,0.0500715,-4.18844
-0.0003575,0.0500715,-4.19507
-0.00035725,0.0500715,-4.2017
-0.000357,0.0500715,-4.2017
-0.00035675,0.0533679,-4.2017
-0.0003565,0.0533679,-4.20502
-0.00035625,0.0566643,-4.20833
-0.000356,0.0566643,-4.21828
-0.00035575,0.0566643,-4.21828
-0.0003555,0.0566643,-4.22491
-0.00035525,0.0533679,-4.22822
-0.000355,0.0500715,-4.23485
-0.00035475,0.0566643,-4.24148
-0.0003545,0.0500715,-4.24148
-0.00035425,0.0500715,-4.2448
-0.000354,0.0467751,-4.24811
-0.00035375,0.0500715,-4.26137
-0.0003535,0.0500715,-4.268
-0.00035325,0.0500715,-4.27795
-0.000353,0.0533679,-4.27795
-0.00035275,0.0533679,-4.28126
-0.0003525,0.0566643,-4.29121
-0.00035225,0.0566643,-4.30115
-0.000352,0.0533679,-4.31441
-0.00035175,0.0533679,-4.31772
-0.0003515,0.0566643,-4.32435
-0.00035125,0.0533679,-4.3343
-0.000351,0.0533679,-4.33761
-0.00035075,0.0533679,-4.33761
-0.0003505,0.0500715,-4.34093
-0.00035025,0.0500715,-4.34424
-0.00035,0.0467751,-4.35087
-0.00034975,0.0533679,-4.3575
-0.0003495,0.0533679,-4.36413
-0.00034925,0.0599608,-4.36745
-0.000349,0.0566643,-4.37076
-0.00034875,0.0533679,-4.37408
-0.0003485,0.0533679,-4.38071
-0.00034825,0.0533679,-4.37739
-0.000348,0.0566643,-4.38071
-0.00034775,0.0533679,-4.38734
-0.0003475,0.0533679,-4.39397
-0.00034725,0.0533679,-4.39065
-0.000347,0.0533679,-4.39065
-0.00034675,0.0566643,-4.39397
-0.0003465,0.0566643,-4.39065
-0.00034625,0.0566643,-4.38734
-0.000346,0.0566643,-4.39728
-0.00034575,0.0533679,-4.41054
-0.0003455,0.0533679,-4.4238
-0.00034525,0.0500715,-4.43706
-0.000345,0.0566643,-4.45032
-0.00034475,0.0533679,-4.46027
-0.0003445,0.0500715,-4.4669
-0.00034425,0.0500715,-4.47021
-0.000344,0.0566643,-4.48016
-0.00034375,0.0566643,-4.48016
-0.0003435,0.0599608,-4.48016
-0.00034325,0.0599608,-4.48016
-0.000343,0.0632572,-4.48347
-0.00034275,0.0632572,-4.49342
-0.0003425,0.0566643,-4.50005
-0.00034225,0.0599608,-4.50005
-0.000342,0.0566643,-4.50336
-0.00034175,0.0566643,-4.50005
-0.0003415,0.0533679,-4.50336
-0.00034125,0.0533679,-4.50005
-0.000341,0.0533679,-4.50668
-0.00034075,0.0500715,-4.50999
-0.0003405,0.0533679,-4.51331
-0.00034025,0.0533679,-4.50336
-0.00034,0.0533679,-4.51331
-0.00033975,0.0533679,-4.52325
-0.0003395,0.0533679,-4.52988
-0.00033925,0.0500715,-4.53651
-0.000339,0.0533679,-4.53651
-0.00033875,0.0533679,-4.5332
-0.0003385,0.0566643,-4.53651
-0.00033825,0.0533679,-4.53651
-0.000338,0.0533679,-4.54314
-0.00033775,0.0599608,-4.54977
-0.0003375,0.0566643,-4.5564
-0.00033725,0.0599608,-4.56303
-0.000337,0.0566643,-4.57297
-0.00033675,0.0566643,-4.58292
-0.0003365,0.0533679,-4.58955
-0.00033625,0.0566643,-4.59618
-0.000336,0.0566643,-4.60281
-0.00033575,0.0533679,-4.60281
-0.0003355,0.0500715,-4.60281
-0.00033525,0.0533679,-4.61607
-0.000335,0.0533679,-4.62601
-0.00033475,0.0632572,-4.63264
-0.0003345,0.0599608,-4.63596
-0.00033425,0.0632572,-4.63927
-0.000334,0.0566643,-4.63927
-0.00033375,0.0632572,-4.64259
-0.0003335,0.0599608,-4.64259
-0.00033325,0.0566643,-4.64922
-0.000333,0.0566643,-4.64922
-0.00033275,0.0566643,-4.64922
-0.0003325,0.0566643,-4.65253
-0.00033225,0.0599608,-4.65585
-0.000332,0.0599608,-4.66248
-0.00033175,0.0533679,-4.66579
-0.0003315,0.0533679,-4.67242
-0.00033125,0.0533679,-4.67905
-0.000331,0.0566643,-4.68237
-0.00033075,0.0566643,-4.68237
-0.0003305,0.0632572,-4.68568
-0.00033025,0.0599608,-4.68237
-0.00033,0.0566643,-4.68237
-0.00032975,0.0632572,-4.68237
-0.0003295,0.0632572,-4.68237
-0.00032925,0.0632572,-4.689
-0.000329,0.0632572,-4.69563
-0.00032875,0.0632572,-4.69894
-0.0003285,0.0665536,-4.70557
-0.00032825,0.0632572,-4.70889
-0.000328,0.0665536,-4.71552
-0.00032775,0.0599608,-4.72546
-0.0003275,0.0632572,-4.73209
-0.00032725,0.0632572,-4.73872
-0.000327,0.0566643,-4.73872
-0.00032675,0.0599608,-4.74535
-0.0003265,0.0599608,-4.73872
-0.00032625,0.0632572,-4.73541
-0.000326,0.0599608,-4.73541
-0.00032575,0.0632572,-4.74204
-0.0003255,0.0566643,-4.75198
-0.00032525,0.0599608,-4.7553
-0.000325,0.0599608,-4.75861
-0.00032475,0.0566643,-4.77187
-0.0003245,0.0566643,-4.7785
-0.00032425,0.0566643,-4.78182
-0.000324,0.0599608,-4.78513
-0.00032375,0.0566643,-4.79507
-0.0003235,0.0599608,-4.80502
-0.00032325,0.0599608,-4.81496
-0.000323,0.0599608,-4.82491
-0.00032275,0.0566643,-4.82822
-0.0003225,0.0566643,-4.83154
-0.00032225,0.0566643,-4.82822
-0.000322,0.0566643,-4.82491
-0.00032175,0.0533679,-4.82159
-0.0003215,0.0533679,-4.82159
-0.00032125,0.0599608,-4.81496
-0.000321,0.0599608,-4.81496
-0.00032075,0.0599608,-4.81828
-0.0003205,0.0632572,-4.82491
-0.00032025,0.0599608,-4.83154
-0.00032,0.0632572,-4.84148
-0.00031975,0.0665536,-4.8448
-0.0003195,0.0632572,-4.85474
-0.00031925,0.0632572,-4.86137
-0.000319,0.0632572,-4.86469
-0.00031875,0.0665536,-4.87463
-0.0003185,0.06985,-4.87795
-0.00031825,0.0731464,-4.88126
-0.000318,0.0665536,-4.88789
-0.00031775,0.0665536,-4.89121
-0.0003175,0.0632572,-4.89784
-0.00031725,0.0632572,-4.90115
-0.000317,0.0665536,-4.90778
-0.00031675,0.0632572,-4.9111
-0.0003165,0.0632572,-4.91441
-0.00031625,0.0599608,-4.91773
-0.000316,0.0632572,-4.91773
-0.00031575,0.0599608,-4.92436
-0.0003155,0.0632572,-4.92767
-0.00031525,0.0665536,-4.92436
-0.000315,0.06985,-4.91773
-0.00031475,0.06985,-4.91441
-0.0003145,0.0632572,-4.91441
-0.00031425,0.0599608,-4.91773
-0.000314,0.0599608,-4.91441
-0.00031375,0.0599608,-4.91773
-0.0003135,0.0665536,-4.92104
-0.00031325,0.0632572,-4.92767
-0.000313,0.0665536,-4.9343
-0.00031275,0.0632572,-4.93762
-0.0003125,0.0632572,-4.94425
-0.00031225,0.0665536,-4.95419
-0.000312,0.0632572,-4.95751
-0.00031175,0.0632572,-4.96082
-0.0003115,0.0632572,-4.97077
-0.00031125,0.0632572,-4.9774
-0.000311,0.0599608,-4.98734
-0.00031075,0.0632572,-4.98734
-0.0003105,0.0599608,-4.98071
-0.00031025,0.0632572,-4.98403
-0.00031,0.0665536,-4.98734
-0.00030975,0.0632572,-4.99066
-0.0003095,0.0665536,-4.99066
-0.00030925,0.0632572,-4.99397
-0.000309,0.0632572,-4.99397
-0.00030875,0.0632572,-4.99729
-0.0003085,0.0632572,-4.99729
-0.00030825,0.0665536,-5.00723
-0.000308,0.06985,-5.01386
-0.00030775,0.0665536,-5.01055
-0.0003075,0.0665536,-5.01055
-0.00030725,0.0665536,-5.01386
-0.000307,0.0665536,-5.01055
-0.00030675,0.06985,-5.01055
-0.0003065,0.06985,-5.01386
-0.00030625,0.0665536,-5.02049
-0.000306,0.0665536,-5.02049
-0.00030575,0.0665536,-5.02712
-0.0003055,0.0665536,-5.03707
-0.00030525,0.0665536,-5.04038
-0.000305,0.0632572,-5.04701
-0.00030475,0.0665536,-5.05695
-0.0003045,0.0665536,-5.06027
-0.00030425,0.0665536,-5.07021
-0.000304,0.0632572,-5.07021
-0.00030375,0.0632572,-5.0669
-0.0003035,0.0665536,-5.07021
-0.00030325,0.0632572,-5.0669
-0.000303,0.0632572,-5.06358
-0.00030275,0.0632572,-5.05695
-0.0003025,0.0665536,-5.05695
-0.00030225,0.0632572,-5.05364
-0.000302,0.06985,-5.05364
-0.00030175,0.06985,-5.06358
-0.0003015,0.06985,-5.0669
-0.00030125,0.0632572,-5.0669
-0.000301,0.0665536,-5.07021
-0.00030075,0.0665536,-5.07021
-0.0003005,0.0632572,-5.07684
-0.00030025,0.0632572,-5.08347
-0.0003,0.0566643,-5.09342
-0.00029975,0.0599608,-5.10005
-0.0002995,0.0632572,-5.10668
-0.00029925,0.0599608,-5.10999
-0.000299,0.0599608,-5.11662
-0.00029875,0.0632572,-5.11662
-0.0002985,0.06985,-5.11994
-0.00029825,0.0731464,-5.11662
-0.000298,0.06985,-5.11994
-0.00029775,0.0665536,-5.11994
-0.0002975,0.06985,-5.12657
-0.00029725,0.06985,-5.12657
-0.000297,0.06985,-5.1332
-0.00029675,0.0665536,-5.1332
-0.0002965,0.0632572,-5.14646
-0.00029625,0.0665536,-5.14314
-0.000296,0.0665536,-5.15309
-0.00029575,0.0665536,-5.14977
-0.0002955,0.0632572,-5.14977
-0.00029525,0.0632572,-5.14646
-0.000295,0.0632572,-5.15309
-0.00029475,0.06985,-5.14977
-0.0002945,0.06985,-5.15972
-0.00029425,0.0665536,-5.16303
-0.000294,0.06985,-5.17298
-0.00029375,0.0665536,-5.17629
-0.0002935,0.0632572,-5.17298
-0.00029325,0.0665536,-5.17961
-0.000293,0.0665536,-5.17629
-0.00029275,0.0665536,-5.17629
-0.0002925,0.0731464,-5.17961
-0.00029225,0.06985,-5.18292
-0.000292,0.0665536,-5.18624
-0.00029175,0.0632572,-5.18624
-0.0002915,0.0632572,-5.18955
-0.00029125,0.06985,-5.19287
-0.000291,0.0665536,-5.19287
-0.00029075,0.0665536,-5.1995
-0.0002905,0.0665536,-5.1995
-0.00029025,0.06985,-5.20613
-0.00029,0.06985,-5.20613
-0.00028975,0.0665536,-5.20281
-0.0002895,0.0632572,-5.20281
-0.00028925,0.0665536,-5.19618
-0.000289,0.0632572,-5.19618
-0.00028875,0.0632572,-5.19618
-0.0002885,0.0599608,-5.19618
-0.00028825,0.0632572,-5.20281
-0.000288,0.0665536,-5.19618
-0.00028775,0.06985,-5.1995
-0.0002875,0.0731464,-5.20281
-0.00028725,0.0764428,-5.20613
-0.000287,0.0731464,-5.20613
-0.00028675,0.0731464,-5.20944
-0.0002865,0.06985,-5.21607
-0.00028625,0.0731464,-5.21939
-0.000286,0.0665536,-5.21276
-0.00028575,0.0632572,-5.21276
-0.0002855,0.0731464,-5.21276
-0.00028525,0.06985,-5.21276
-0.000285,0.06985,-5.21276
-0.00028475,0.0731464,-5.20944
-0.0002845,0.06985,-5.20944
-0.00028425,0.06985,-5.20281
-0.000284,0.0731464,-5.20613
-0.00028375,0.0731464,-5.21276
-0.0002835,0.06985,-5.21276
-0.00028325,0.0731464,-5.21607
-0.000283,0.06985,-5.21607
-0.00028275,0.06985,-5.21939
-0.0002825,0.0665536,-5.22602
-0.00028225,0.06985,-5.23265
-0.000282,0.0665536,-5.23928
-0.00028175,0.0632572,-5.24259
-0.0002815,0.0665536,-5.24591
-0.00028125,0.0665536,-5.24591
-0.000281,0.06985,-5.24591
-0.00028075,0.0665536,-5.24591
-0.0002805,0.0731464,-5.24922
-0.00028025,0.0764428,-5.25585
-0.00028,0.0731464,-5.25917
-0.00027975,0.0731464,-5.2658
-0.0002795,0.0731464,-5.27574
-0.00027925,0.06985,-5.289
-0.000279,0.06985,-5.29231
-0.00027875,0.0665536,-5.289
-0.0002785,0.06985,-5.29231
-0.00027825,0.0731464,-5.28569
-0.000278,0.06985,-5.28569
-0.00027775,0.0731464,-5.28237
-0.0002775,0.06985,-5.27906
-0.00027725,0.06985,-5.27906
-0.000277,0.0731464,-5.27906
-0.00027675,0.0731464,-5.28569
-0.0002765,0.06985,-5.28569
-0.00027625,0.0731464,-5.28569
-0.000276,0.06985,-5.28569
-0.00027575,0.06985,-5.289
-0.0002755,0.06985,-5.289
-0.00027525,0.0731464,-5.29231
-0.000275,0.0731464,-5.289
-0.00027475,0.0731464,-5.289
-0.0002745,0.0764428,-5.29563
-0.00027425,0.0764428,-5.29563
-0.000274,0.0764428,-5.29894
-0.00027375,0.0797392,-5.30226
-0.0002735,0.0797392,-5.30889
-0.00027325,0.0764428,-5.3122
-0.000273,0.06985,-5.31552
-0.00027275,0.0731464,-5.31552
-0.0002725,0.0764428,-5.3122
-0.00027225,0.0764428,-5.3122
-0.000272,0.0731464,-5.31552
-0.00027175,0.0764428,-5.31883
-0.0002715,0.0764428,-5.31552
-0.00027125,0.0731464,-5.31552
-0.000271,0.0764428,-5.3122
-0.00027075,0.0764428,-5.30889
-0.0002705,0.0731464,-5.30557
-0.00027025,0.0731464,-5.31552
-0.00027,0.0665536,-5.31552
-0.00026975,0.0665536,-5.32215
-0.0002695,0.06985,-5.31883
-0.00026925,0.06985,-5.31883
-0.000269,0.0632572,-5.31883
-0.00026875,0.0632572,-5.31552
-0.0002685,0.0632572,-5.31552
-0.00026825,0.06985,-5.31552
-0.000268,0.0764428,-5.31552
-0.00026775,0.0731464,-5.3122
-0.0002675,0.0731464,-5.31883
-0.00026725,0.0731464,-5.31883
-0.000267,0.0731464,-5.31883
-0.00026675,0.0731464,-5.31883
-0.0002665,0.0731464,-5.32215
-0.00026625,0.0731464,-5.31883
-0.000266,0.0731464,-5.31883
-0.00026575,0.0797392,-5.32215
-0.0002655,0.0764428,-5.32215
-0.00026525,0.0764428,-5.32546
-0.000265,0.0764428,-5.32546
-0.00026475,0.0731464,-5.32878
-0.0002645,0.0731464,-5.32546
-0.00026425,0.0731464,-5.33209
-0.000264,0.0731464,-5.32878
-0.00026375,0.06985,-5.33872
-0.0002635,0.0731464,-5.33872
-0.00026325,0.06985,-5.34204
-0.000263,0.0731464,-5.34204
-0.00026275,0.0797392,-5.33541
-0.0002625,0.0797392,-5.33872
-0.00026225,0.0764428,-5.33872
-0.000262,0.0764428,-5.33209
-0.00026175,0.0764428,-5.33209
-0.0002615,0.0731464,-5.32878
-0.00026125,0.06985,-5.33209
-0.000261,0.0731464,-5.32878
-0.00026075,0.0731464,-5.32878
-0.0002605,0.0731464,-5.33209
-0.00026025,0.0764428,-5.33541
-0.00026,0.0764428,-5.34204
-0.00025975,0.0731464,-5.34204
-0.0002595,0.06985,-5.35198
-0.00025925,0.0731464,-5.35198
-0.000259,0.0731464,-5.35198
-0.00025875,0.0731464,-5.3553
-0.0002585,0.06985,-5.3553
-0.00025825,0.0665536,-5.35198
-0.000258,0.0665536,-5.35198
-0.00025775,0.06985,-5.34867
-0.0002575,0.06985,-5.34867
-0.00025725,0.0764428,-5.34867
-0.000257,0.0731464,-5.35198
-0.00025675,0.0731464,-5.35198
-0.0002565,0.06985,-5.35198
-0.00025625,0.0764428,-5.35198
-0.000256,0.0731464,-5.34867
-0.00025575,0.0731464,-5.33872
-0.0002555,0.0731464,-5.34204
-0.00025525,0.0731464,-5.33541
-0.000255,0.06985,-5.33541
-0.00025475,0.06985,-5.33872
-0.0002545,0.0731464,-5.33541
-0.00025425,0.0731464,-5.33872
-0.000254,0.0731464,-5.33872
-0.00025375,0.0731464,-5.34204
-0.0002535,0.0731464,-5.34204
-0.00025325,0.0764428,-5.33541
-0.000253,0.0797392,-5.33541
-0.00025275,0.0764428,-5.33541
-0.0002525,0.0797392,-5.33541
-0.00025225,0.0764428,-5.33872
-0.000252,0.0764428,-5.34535
-0.00025175,0.0731464,-5.34204
-0.0002515,0.0731464,-5.34204
-0.00025125,0.0731464,-5.34867
-0.000251,0.0731464,-5.35861
-0.00025075,0.0731464,-5.36193
-0.0002505,0.0731464,-5.36524
-0.00025025,0.0731464,-5.36524
-0.00025,0.0731464,-5.36193
-0.00024975,0.0764428,-5.36193
-0.0002495,0.0731464,-5.36193
-0.00024925,0.0764428,-5.36193
-0.000249,0.0764428,-5.36193
-0.00024875,0.0764428,-5.36856
-0.0002485,0.0764428,-5.36856
-0.00024825,0.0731464,-5.36193
-0.000248,0.0764428,-5.35861
-0.00024775,0.0731464,-5.36856
-0.0002475,0.0731464,-5.37187
-0.00024725,0.0731464,-5.3785
-0.000247,0.0797392,-5.37519
-0.00024675,0.0764428,-5.37187
-0.0002465,0.0731464,-5.37187
-0.00024625,0.06985,-5.37187
-0.000246,0.06985,-5.36856
-0.00024575,0.06985,-5.36524
-0.0002455,0.0731464,-5.36193
-0.00024525,0.0731464,-5.36193
-0.000245,0.0797392,-5.36193
-0.00024475,0.0797392,-5.36193
-0.0002445,0.0797392,-5.36193
-0.00024425,0.0764428,-5.37187
-0.000244,0.0731464,-5.37187
-0.00024375,0.06985,-5.37187
-0.0002435,0.0764428,-5.37519
-0.00024325,0.0764428,-5.37519
-0.000243,0.0764428,-5.37519
-0.00024275,0.06985,-5.37519
-0.0002425,0.0731464,-5.3785
-0.00024225,0.0731464,-5.37519
-0.000242,0.0731464,-5.37187
-0.00024175,0.0731464,-5.37187
-0.0002415,0.0731464,-5.36193
-0.00024125,0.0764428,-5.35861
-0.000241,0.0797392,-5.35198
-0.00024075,0.0797392,-5.34535
-0.0002405,0.0764428,-5.34535
-0.00024025,0.0731464,-5.34535
-0.00024,0.0797392,-5.34867
-0.00023975,0.0731464,-5.35198
-0.0002395,0.0731464,-5.35198
-0.00023925,0.0764428,-5.3553
-0.000239,0.0731464,-5.3553
-0.00023875,0.0731464,-5.35198
-0.0002385,0.0731464,-5.3553
-0.00023825,0.06985,-5.3553
-0.000238,0.06985,-5.3553
-0.00023775,0.06985,-5.34867
-0.0002375,0.0731464,-5.34535
-0.00023725,0.0764428,-5.34867
-0.000237,0.0731464,-5.33872
-0.00023675,0.0731464,-5.33872
-0.0002365,0.0731464,-5.33209
-0.00023625,0.0764428,-5.32878
-0.000236,0.06985,-5.33541
-0.00023575,0.0731464,-5.34204
-0.0002355,0.0731464,-5.34535
-0.00023525,0.06985,-5.34867
-0.000235,0.06985,-5.34535
-0.00023475,0.0731464,-5.34204
-0.0002345,0.0731464,-5.33209
-0.00023425,0.0731464,-5.32546
-0.000234,0.0731464,-5.32215
-0.00023375,0.0731464,-5.31883
-0.0002335,0.06985,-5.31552
-0.00023325,0.0764428,-5.31883
-0.000233,0.0764428,-5.31552
-0.00023275,0.0764428,-5.31883
-0.0002325,0.0764428,-5.31552
-0.00023225,0.0797392,-5.31883
-0.000232,0.0764428,-5.32546
-0.00023175,0.0764428,-5.33209
-0.0002315,0.0731464,-5.33872
-0.00023125,0.0731464,-5.33872
-0.000231,0.0731464,-5.34204
-0.00023075,0.0731464,-5.34204
-0.0002305,0.0797392,-5.34204
-0.00023025,0.0797392,-5.33209
-0.00023,0.0764428,-5.33209
-0.00022975,0.0731464,-5.33541
-0.0002295,0.0764428,-5.32546
-0.00022925,0.0731464,-5.31883
-0.000229,0.0731464,-5.31883
-0.00022875,0.0731464,-5.31883
-0.0002285,0.06985,-5.32546
-0.00022825,0.0764428,-5.32546
-0.000228,0.0764428,-5.31883
-0.00022775,0.0764428,-5.30557
-0.0002275,0.0764428,-5.30557
-0.00022725,0.0731464,-5.30557
-0.000227,0.0764428,-5.30557
-0.00022675,0.0731464,-5.30557
-0.0002265,0.0731464,-5.30889
-0.00022625,0.0764428,-5.3122
-0.000226,0.0731464,-5.3122
-0.00022575,0.06985,-5.31552
-0.0002255,0.0731464,-5.31552
-0.00022525,0.0731464,-5.31552
-0.000225,0.0731464,-5.31552
-0.00022475,0.0731464,-5.3122
-0.0002245,0.0731464,-5.30889
-0.00022425,0.0764428,-5.30889
-0.000224,0.0764428,-5.30889
-0.00022375,0.0731464,-5.30226
-0.0002235,0.0764428,-5.30226
-0.00022325,0.0764428,-5.29563
-0.000223,0.0830356,-5.289
-0.00022275,0.0797392,-5.28237
-0.0002225,0.0764428,-5.27574
-0.00022225,0.0764428,-5.26911
-0.000222,0.0731464,-5.2658
-0.00022175,0.0731464,-5.26248
-0.0002215,0.0731464,-5.26248
-0.00022125,0.0764428,-5.26248
-0.000221,0.0797392,-5.25585
-0.00022075,0.0797392,-5.25254
-0.0002205,0.0797392,-5.25585
-0.00022025,0.0764428,-5.25917
-0.00022,0.0797392,-5.25917
-0.00021975,0.0764428,-5.26248
-0.0002195,0.0797392,-5.26911
-0.00021925,0.0764428,-5.27243
-0.000219,0.0764428,-5.2658
-0.00021875,0.0797392,-5.25585
-0.0002185,0.0731464,-5.24591
-0.00021825,0.0764428,-5.24591
-0.000218,0.0764428,-5.24591
-0.00021775,0.0764428,-5.24259
-0.0002175,0.0731464,-5.24591
-0.00021725,0.0764428,-5.24259
-0.000217,0.06985,-5.23928
-0.00021675,0.06985,-5.23596
-0.0002165,0.0731464,-5.23265
